structured programming,isA,Programming Concept
kotlin,influences,functional programming
linuxmce,isA,Tool/Framework
cryptocat,isA,Tool/Framework
phantomjs,uses,c++
travis ci,uses,ruby
sonic pi,isA,Tool/Framework
luminance hdr,uses,c++
mednafen,isA,Tool/Framework
puremvc,uses,dart
cairo,uses,c
electron,uses,c++
konversation,isA,Tool/Framework
jolie,isA,Programming Language
pry,isA,Tool/Framework
pdf.js,isA,Tool/Framework
ghidra,uses,c++
metakit,isA,Tool/Framework
ofono,isA,Tool/Framework
lighttpd,isA,Tool/Framework
giant virus finder,uses,python
sk8,influences,object oriented programming
flare3d,isA,Tool/Framework
jspx bay,uses,java
revoscalepy,isA,Tool/Framework
hike messenger,uses,html
fisheye,uses,java
radiance,isA,Tool/Framework
sytrus,isA,Tool/Framework
flexive,isA,Tool/Framework
squidnt,isA,Tool/Framework
gap,isA,Tool/Framework
brackets,isA,Tool/Framework
gegl,isA,Tool/Framework
simspark,isA,Tool/Framework
gadgettrak,isA,Tool/Framework
rds,isA,Tool/Framework
microsoft kaizala,isA,Tool/Framework
mad,isA,Programming Language
acc,isA,Programming Language
knockout,uses,javascript
fantom,isA,Programming Language
whiley,influences,functional programming
conversations,isA,Tool/Framework
deno,uses,javascript
argentum backup,uses,c++
metasfresh,isA,Tool/Framework
wii system software,uses,c++
simpleitk,uses,tcl
semgrep,uses,python
alien,isA,Tool/Framework
wifi explorer,isA,Tool/Framework
xsnow,isA,Tool/Framework
winbuilder,uses,delphi
ultradefrag,uses,javascript
cratedb,uses,java
cascading,isA,Tool/Framework
rational software architect,uses,java
navit,uses,c++
amazon web services,isA,Tool/Framework
docpoint,uses,sql
netscape mail & newsgroups,isA,Tool/Framework
starling,uses,ruby
juffed,isA,Tool/Framework
pyrex,uses,c
modularity,isA,Programming Concept
sipdroid,uses,c
omnis studio,isA,Tool/Framework
less,isA,Tool/Framework
bcache,isA,Tool/Framework
computer vision annotation tool,uses,html
pagespinner,uses,c
yasca,uses,php
cascade,isA,Tool/Framework
base one foundation component library,isA,Tool/Framework
marlin,uses,c++
erpnext,uses,javascript
pict,isA,Programming Language
kseg,isA,Tool/Framework
ggpo,uses,c
mirai,uses,c
debian configuration system,uses,perl
android ndk,uses,c++
collectd,uses,c
jing,isA,Tool/Framework
jakarta xml binding,uses,java
cipango,isA,Tool/Framework
mpqc,isA,Tool/Framework
coreldraw,uses,c sharp
freedombox,isA,Tool/Framework
helpndoc,isA,Tool/Framework
project.net,uses,java
tmux,uses,c
emojli,uses,php
gödel,influences,logic programming
d3web,isA,Tool/Framework
snns,uses,c
codemonkey,isA,Tool/Framework
openpipeline,isA,Tool/Framework
hancom office,uses,java
moarvm,isA,Tool/Framework
data validation,isA,Programming Concept
mongrel2,uses,c
gsoap,uses,c
jakarta cactus,uses,java
taiga,uses,python
mshtml,uses,c++
wm2,isA,Tool/Framework
stdu viewer,isA,Tool/Framework
codexl,uses,c
eraser,uses,c
avro keyboard,uses,python
normaliz,isA,Tool/Framework
spring,isA,Tool/Framework
yadics,uses,c++
musescore,uses,c++
p0f,isA,Tool/Framework
mflow,uses,c++
trusted platform module,uses,c++
rkward,isA,Tool/Framework
typesetting,isA,Programming Concept
krusader,uses,c++
cs blast,uses,c++
hh suite,uses,c++
natural docs,isA,Tool/Framework
geany,uses,c
vert.x,uses,javascript
cheetahtemplate,isA,Tool/Framework
pvlib python,isA,Tool/Framework
logos bible software,isA,Tool/Framework
se,uses,c
mozilla thunderbird,uses,css
freefem++,uses,c++
asmutils,isA,Tool/Framework
colectica,isA,Tool/Framework
terachem,isA,Tool/Framework
kig,isA,Tool/Framework
netbeans,uses,java
focal,isA,Programming Language
osmand,uses,c++
jetuml,isA,Tool/Framework
tux paint,uses,c
endrain,uses,delphi
xwiki,uses,java
volatility,uses,python
apache guacamole,isA,Tool/Framework
curl,influences,object oriented programming
d3web,uses,java
cheese,isA,Tool/Framework
math kernel library,uses,c
egonet,uses,java
dada mail,uses,perl
suricata,isA,Tool/Framework
quantum programming,isA,Programming Concept
jeb decompiler,uses,java
internetnews,uses,python
graphicsmagick,uses,c
snap!,influences,event driven programming
ikiwiki,isA,Tool/Framework
llvm,isA,Tool/Framework
apache fortress,uses,java
rgraph,isA,Tool/Framework
block based programming language,isA,Programming Concept
bugzilla,isA,Tool/Framework
rpyc,isA,Tool/Framework
tea,isA,Programming Language
speedfan,uses,c++
byte code engineering library,uses,java
simple and fast multimedia library,isA,Tool/Framework
wank,isA,Tool/Framework
miis,isA,Programming Language
virtual machine manager,uses,python
liquidfeedback,isA,Tool/Framework
cloudsoft monterey,uses,java
cmdbuild,isA,Tool/Framework
freeglut,isA,Tool/Framework
android runtime,uses,c
fldigi,isA,Tool/Framework
packet sender,uses,c++
windows calculator,uses,c sharp
apache singa,uses,python
network security toolkit,uses,perl
libzip,isA,Tool/Framework
gnome applications,uses,vala
android sdk,uses,java
weechat,uses,c
impressive,uses,python
pmview,uses,c++
rekonq,uses,c++
opencart,uses,php
ren'py,isA,Tool/Framework
adaptive server enterprise,uses,c++
x10,isA,Programming Language
jdom,isA,Tool/Framework
opentk,uses,c sharp
veejay,uses,c
varnish,isA,Tool/Framework
veriflux,isA,Tool/Framework
ccache,isA,Tool/Framework
android studio,uses,java
qcad,isA,Tool/Framework
macdraw,isA,Tool/Framework
brian,uses,python
uploadftp,uses,c sharp
apache oozie,isA,Tool/Framework
ubiquity,isA,Tool/Framework
artisteer,uses,c sharp
webp,uses,c
unipept,isA,Tool/Framework
emacs,uses,c
julia,influences,procedural programming
clamwin free antivirus,isA,Tool/Framework
python,influences,procedural
freeradius,isA,Tool/Framework
akonadi,uses,c++
dalton,isA,Tool/Framework
kmldonkey,uses,c++
virtualmin,isA,Tool/Framework
shadertoy,isA,Tool/Framework
mpack,isA,Tool/Framework
blacklight,isA,Tool/Framework
sqlserver,isA,Tool/Framework
puppet,uses,c++
biopython,isA,Tool/Framework
houdini,uses,c++
autokey,isA,Tool/Framework
homebrew,uses,ruby
processing.js,uses,javascript
drjava,isA,Tool/Framework
mysensors,isA,Tool/Framework
avahi,isA,Tool/Framework
openkeychain,isA,Tool/Framework
bliss,influences,imperative
revive adserver,uses,php
literate,isA,Programming Concept
npl,isA,Programming Language
calculations in arbitrary algebras,isA,Programming Concept
stellar,uses,go
hotruby,isA,Tool/Framework
kanboard,isA,Tool/Framework
simpleitk,isA,Tool/Framework
simh,isA,Tool/Framework
zona,isA,Tool/Framework
quake ii engine,uses,c
concurrent constraint logic programming,isA,Programming Concept
cobra,influences,programming paradigm
ec2,isA,Tool/Framework
recover,isA,Tool/Framework
macports,isA,Tool/Framework
virtualbox,uses,python
gnats,isA,Tool/Framework
pygame,isA,Tool/Framework
opencpn,isA,Tool/Framework
vrpn,uses,python
asprise ocr,uses,python
reactivex,uses,scala
evocb,isA,Tool/Framework
kosmo,isA,Tool/Framework
advanced resource connector,uses,perl
arangodb,uses,c++
nemo,isA,Tool/Framework
mapserver,uses,c
thedraw,isA,Tool/Framework
visualeditor,uses,javascript
asio c++ library,uses,c++
jam.py,isA,Tool/Framework
apache openejb,uses,java
buildbot,isA,Tool/Framework
svgalib,uses,c
sco skunkware,uses,c
vz editor,isA,Tool/Framework
xos webtop,isA,Tool/Framework
kolourpaint,isA,Tool/Framework
arachne,isA,Tool/Framework
dosbox,uses,c++
jpa,isA,Tool/Framework
pound,isA,Tool/Framework
libvpx,uses,c
noweb,isA,Tool/Framework
datanucleus,uses,java
qgis,uses,c++
kaffeine,isA,Tool/Framework
luatex,uses,c
mx4j,uses,java
radvd,uses,c
beta,influences,object oriented programming
jboss,isA,Tool/Framework
minibloq,isA,Tool/Framework
epigram,influences,functional programming
programmer's file editor,uses,c++
esper,uses,c sharp
matlab,influences,functional programming
remote shell,uses,c
fog project,isA,Tool/Framework
windows presentation foundation,isA,Tool/Framework
adobe dreamweaver,isA,Tool/Framework
keeweb,isA,Tool/Framework
expat,isA,Tool/Framework
libtiff,uses,c
qtractor,isA,Tool/Framework
ldap account manager,uses,php
pycbc,uses,c
ptgui,isA,Tool/Framework
crafter cms,uses,javascript
nullsoft scriptable install system,uses,c++
tensorflow,uses,c++
cmake,isA,Tool/Framework
utopia,isA,Tool/Framework
appimage,uses,c
general architecture for text engineering,isA,Tool/Framework
gnu.free,uses,java
noteedit,isA,Tool/Framework
omnitracker,uses,c++
sublime text,uses,c++
backbone.js,uses,javascript
conkeror,isA,Tool/Framework
vivo,uses,java
coherent,isA,Tool/Framework
sco skunkware,uses,php
sproutcore,isA,Tool/Framework
tomopy,isA,Tool/Framework
opkg,uses,c
dokan library,uses,c sharp
reflective programming,isA,Programming Concept
ampache,uses,php
visbug,uses,javascript
android,isA,Tool/Framework
phpbb,uses,php
gnome games collection,uses,vala
plplot,isA,Tool/Framework
mallet,isA,Tool/Framework
id tech 7,isA,Tool/Framework
gnu paint,uses,c
goverlan systems management,isA,Tool/Framework
rewriting,isA,Programming Concept
metapad,isA,Tool/Framework
web2py,uses,python
ms4 modeling environment,uses,java
clamtk,isA,Tool/Framework
traverso daw,isA,Tool/Framework
ket,uses,java
openvino,isA,Tool/Framework
3cx phone system,isA,Tool/Framework
envsys,uses,c
conductor,uses,python
lemon,isA,Tool/Framework
linux screen reader,uses,python
gnome soundconverter,uses,python
iotivity,uses,c++
flightgear,isA,Tool/Framework
flashfxp,uses,delphi
lfe,influences,functional programming
pspp,isA,Tool/Framework
icy phoenix,isA,Tool/Framework
apache nutch,uses,java
meson,uses,python
cdex,uses,c
nunit,isA,Tool/Framework
appetizer,isA,Tool/Framework
wine,isA,Tool/Framework
impressive,isA,Tool/Framework
civicrm,isA,Tool/Framework
bedita,isA,Tool/Framework
cpu sim,uses,java
windows system resource manager,isA,Tool/Framework
feedbin,uses,ruby
telix,isA,Tool/Framework
flockdb,uses,ruby
jmule,isA,Tool/Framework
self,isA,Programming Language
sitebar,uses,php
opendnssec,uses,c++
app inventor for android,isA,Tool/Framework
u1db,uses,python
minio,uses,go
qalb,isA,Programming Language
blackberry world,uses,c++
react,uses,javascript
leafnode,uses,c
gnome software,uses,c
microsoft office,uses,c++
josm,isA,Tool/Framework
security enhanced linux,uses,c
amoeba,uses,c
fink,isA,Tool/Framework
x.org server,uses,c
idris,isA,Programming Language
musikcube,isA,Tool/Framework
spry framework,uses,javascript
banshee,uses,c sharp
caveman2,isA,Tool/Framework
pistache,uses,c++
babbage,isA,Programming Language
scream tracker,isA,Tool/Framework
dbpedia,uses,java
gnu oleo,uses,c
apache pdfbox,uses,java
opa,influences,imperative programming
open jtag,isA,Tool/Framework
biber,uses,perl
graphcalc,uses,c++
xdm,uses,c++
etoys,isA,Programming Language
pretty easy privacy,uses,python
viber,isA,Tool/Framework
golded,isA,Tool/Framework
zeek,uses,c++
kubernetes,isA,Tool/Framework
cheat engine,uses,c
astronomical image processing system,isA,Tool/Framework
ads ac,isA,Tool/Framework
ibm db2 family,uses,c++
nexusdb,uses,delphi
ptgui,uses,c
decipher,uses,r
linter sql rdbms,uses,c++
jupyter notebook,isA,Tool/Framework
sphere,isA,Tool/Framework
visualvm,uses,java
qt creator,isA,Tool/Framework
media player classic,isA,Tool/Framework
vi,isA,Tool/Framework
labplot,uses,c
jira studio,uses,java
master password,uses,java
winfig,uses,c++
0 a.d.,uses,javascript
autodesk maya,uses,python
bower,isA,Tool/Framework
greenshot,isA,Tool/Framework
coreboot,isA,Tool/Framework
normaliz,uses,c++
citcom,isA,Tool/Framework
oracle template library,uses,c++
pitivi,uses,c
pidgin,isA,Tool/Framework
noweb,uses,c
transana,isA,Tool/Framework
endeavour software project management,uses,java
dart,influences,programming paradigm
gregorio,uses,lua
lightzone,uses,java
fontmatrix,uses,c++
dovecot,uses,c
orx,isA,Tool/Framework
design pattern,isA,Programming Concept
zfs,isA,Tool/Framework
sourceforge installer,uses,c++
luckybackup,isA,Tool/Framework
kune,isA,Tool/Framework
code reviews,isA,Programming Concept
google web toolkit,uses,java
systat,uses,c
mozilla prism,uses,javascript
fityk,uses,c++
apache guacamole,uses,c
etherape,isA,Tool/Framework
apache buildr,isA,Tool/Framework
gnu oleo,isA,Tool/Framework
frink,influences,object oriented programming
telehash,uses,erlang
pluma,isA,Tool/Framework
ncdu,uses,c
visual studio code,uses,css
picospan,uses,c
opennebula,isA,Tool/Framework
dotnetbrowser,uses,c sharp
os 9,uses,forth
tora,isA,Tool/Framework
andengine,uses,java
mapserver,uses,c++
znc,uses,c++
gtk gnutella,isA,Tool/Framework
avant window navigator,uses,c
globalize,uses,javascript
bci2000,uses,c++
mruby,uses,ruby
amoeba,isA,Tool/Framework
cmus,isA,Tool/Framework
distributed concurrent versions system,uses,c
v8,uses,c++
openvdb,isA,Tool/Framework
os4000,uses,babbage
syncevolution,isA,Tool/Framework
aseprite,uses,c++
info,uses,c
phatch,isA,Tool/Framework
bigpicture,isA,Tool/Framework
eff,isA,Programming Language
vowpal wabbit,isA,Tool/Framework
dollx8,isA,Tool/Framework
fluent design system,uses,c sharp
etcher,uses,html
h store,uses,c++
plus,isA,Programming Language
phyre,uses,python
clang,isA,Tool/Framework
xchm,isA,Tool/Framework
ubuntu one,isA,Tool/Framework
nhibernate,uses,c sharp
webos,uses,html5
kolibrios,uses,python
mycore,uses,javascript
liferea,uses,python
bitwarden,uses,c sharp
programming,isA,Programming Concept
goldsrc,uses,c
gdal,uses,python
xnview,uses,c
megan,uses,java
libsigc++,isA,Tool/Framework
eclipse paho,uses,python
akka,isA,Tool/Framework
latexml,isA,Tool/Framework
integrated performance primitives,uses,c++
texmaker,uses,c++
avast secure browser,uses,c++
igraph,uses,c
ezmol,isA,Tool/Framework
arena,isA,Tool/Framework
gnu multiple precision arithmetic library,uses,c++
turing,influences,procedural programming
wagtail,isA,Tool/Framework
parasail,influences,imperative programming
automation studio,uses,c sharp
discord,isA,Tool/Framework
ecasound,isA,Tool/Framework
brave,uses,swift
cap'n proto,uses,c++
yacas,uses,c++
quixote,isA,Tool/Framework
mapnik,isA,Tool/Framework
flowcode,isA,Tool/Framework
workrave,isA,Tool/Framework
horde,isA,Tool/Framework
claws mail,uses,c
spring batch,uses,java
openttd,isA,Tool/Framework
nxlog,isA,Tool/Framework
structural equation modeling,isA,Programming Concept
opensearchserver,uses,php
grakn.ai,isA,Tool/Framework
covidsafe,uses,swift
bibtex,isA,Tool/Framework
haskell,isA,Programming Language
completely fair scheduler,uses,c
ugene,uses,c++
chromium,isA,Tool/Framework
udig,uses,java
orbiter,uses,c++
matplotlib,uses,python
alef,influences,compiled language
apache tomee,isA,Tool/Framework
smart common input method,uses,c
php nuke,isA,Tool/Framework
libpng,isA,Tool/Framework
rhythmbox,isA,Tool/Framework
the next generation of genealogy sitebuilding,isA,Tool/Framework
apache brooklyn,uses,javascript
v8,isA,Tool/Framework
evercam,uses,elixir
geomesa,uses,scala
oak3d,uses,javascript
bzflag,isA,Tool/Framework
mediainfo,uses,pascal
blender,uses,c
tine 2.0,uses,javascript
programming paradigm,isA,Programming Concept
virtual machine manager,isA,Tool/Framework
svg edit,uses,javascript
windows communication foundation,isA,Tool/Framework
c1 cms,uses,javascript
xinetd,uses,c
freeciv,uses,javascript
tamarin prover,uses,haskell
flux,uses,julia
lynx,isA,Programming Language
emojli,uses,javascript
twm,uses,c
physics abstraction layer,isA,Tool/Framework
jwt,isA,Tool/Framework
jdeveloper,uses,java
pidgin,uses,c
menuconfig,isA,Tool/Framework
high level assembler,isA,Programming Concept
kotlin,isA,Programming Language
google chrome,uses,c
yadics,isA,Tool/Framework
calligra,uses,c++
blitz basic,isA,Tool/Framework
process oriented programming,isA,Programming Concept
fvwm crystal,uses,python
gnome activity journal,isA,Tool/Framework
phpwiki,isA,Tool/Framework
floristware,isA,Tool/Framework
pretty good privacy,isA,Tool/Framework
arts,isA,Tool/Framework
gulp,isA,Tool/Framework
openidm,isA,Tool/Framework
dev pascal,isA,Tool/Framework
ipop,isA,Tool/Framework
xito,uses,java
bwping,isA,Tool/Framework
musicbrainz picard,isA,Tool/Framework
jotterpad,uses,java
free avi video converter,uses,c++
bigtable,uses,python
vogl,uses,c++
spectasia,isA,Tool/Framework
cabal,isA,Tool/Framework
gnome recipes,isA,Tool/Framework
aws,isA,Tool/Framework
vmware workstation,isA,Tool/Framework
logitech media server,isA,Tool/Framework
connotea,uses,perl
python imaging library,uses,python
natural language programming,isA,Programming Concept
pspad,uses,delphi
jpc,uses,java
orientdb,isA,Tool/Framework
gregorio,uses,python
dotgnu,uses,c
google guava,isA,Tool/Framework
concatenative,isA,Programming Concept
infinispan,isA,Tool/Framework
cs blast,isA,Tool/Framework
smplayer,isA,Tool/Framework
juk,uses,c++
julia,influences,multi stage programming
java,influences,generic
hcl domino,uses,c++
oak3d,isA,Tool/Framework
echo,uses,javascript
gnu fortran,uses,c
jquery ui,isA,Tool/Framework
libuv,uses,c
total commander,isA,Tool/Framework
apache mesos,uses,c++
archivemount,isA,Tool/Framework
liferea,uses,c
sytrus,uses,delphi
pascal,influences,imperative programming
stormcrawler,uses,java
jsmath,uses,javascript
gnopernicus,isA,Tool/Framework
zend server,isA,Tool/Framework
cartes du ciel,isA,Tool/Framework
magicdraw,uses,java
advanced resource connector,isA,Tool/Framework
gnome keyring,isA,Tool/Framework
thue,isA,Programming Language
qbox,uses,c++
aqualung,isA,Tool/Framework
meadow,uses,c
tightvnc,isA,Tool/Framework
gnome builder,isA,Tool/Framework
webtorrent,isA,Tool/Framework
glassfish,isA,Tool/Framework
apache avalon,uses,java
opendj,uses,java
waterfox,uses,javascript
masstransit project,isA,Tool/Framework
cafu engine,isA,Tool/Framework
autorealm,uses,c++
libgdx,uses,c
lilypond,uses,python
sharex,uses,c sharp
xwiki,isA,Tool/Framework
fdupes,uses,c
wavelab,uses,c
geotools,isA,Tool/Framework
red hat virtualization,isA,Tool/Framework
opengl,uses,c
novius os,uses,php
ml,isA,Programming Language
kannel,uses,c
vertebra,uses,ruby
bepdf,uses,c
gnome chess,isA,Tool/Framework
vega and vega lite visualisation grammars,uses,javascript
artworks,isA,Tool/Framework
bevq,isA,Tool/Framework
file,isA,Programming Concept
binary file descriptor library,uses,c
milkytracker,isA,Tool/Framework
scribus,isA,Tool/Framework
frontlinesms,isA,Tool/Framework
pdfsharp,uses,c sharp
blackbox,isA,Tool/Framework
express data path,isA,Tool/Framework
phatch,uses,python
tryton,uses,javascript
windows task scheduler,isA,Tool/Framework
gnome wave cleaner,uses,c
wyvern,uses,python
shareaza,isA,Tool/Framework
duplicity,uses,python
clu,isA,Programming Language
mediagoblin,uses,sql
gpsd,uses,python
couenne,isA,Tool/Framework
heurist,uses,php
mason,uses,java
akka,uses,scala
orm,isA,Programming Concept
joe's own editor,uses,c
presto,isA,Tool/Framework
powerdns,isA,Tool/Framework
java card openplatform,isA,Tool/Framework
sip,uses,c
omeka,isA,Tool/Framework
curses,isA,Tool/Framework
jdk mission control,uses,java
aarogya setu,uses,java
neembuu uploader,isA,Tool/Framework
komodo edit,uses,python
sipdroid,isA,Tool/Framework
nil,isA,Programming Language
lives,uses,python
eclipse sirius,isA,Tool/Framework
ted,uses,c
michigan terminal system,isA,Tool/Framework
calligra plan,isA,Tool/Framework
harbour,isA,Programming Language
corel photo paint,isA,Tool/Framework
mirc,uses,c++
recoll,uses,python
openl tablets,isA,Tool/Framework
tcl,influences,object oriented programming
opencpn,uses,c++
xcb,uses,c
sjeng,uses,c
customer account data engine,uses,sql
epsilon,isA,Programming Language
liquid rhythm,isA,Tool/Framework
generic programming,isA,Programming Concept
spacewalk,isA,Tool/Framework
hosxp,isA,Tool/Framework
toolbox,isA,Tool/Framework
ibm opendx,isA,Tool/Framework
becky!,isA,Tool/Framework
swift,influences,block
concept oriented,isA,Programming Concept
gold box,isA,Tool/Framework
padre,uses,perl
quiet internet pager,uses,delphi
scipy,uses,python
project naptha,isA,Tool/Framework
macpaint,isA,Tool/Framework
macs3,uses,c++
webtorrent,uses,javascript
modernizr,isA,Tool/Framework
orangefs,isA,Tool/Framework
ec,isA,Programming Language
bibdesk,uses,c
verilog to routing,uses,c++
oracle business intelligence suite enterprise edition,uses,java
phosh,uses,javascript
futhark,isA,Programming Language
conductor,uses,javascript
renjin,uses,java
seafile,isA,Tool/Framework
mosync,uses,c
3d slicer,isA,Tool/Framework
tenés empanadas graciela,uses,c
pdftk,isA,Tool/Framework
digital geometric kernel,uses,c++
libvisual,isA,Tool/Framework
open management infrastructure,isA,Tool/Framework
icon,isA,Programming Language
sbt,uses,scala
texniccenter,isA,Tool/Framework
elliptics,isA,Tool/Framework
rmetrics,isA,Tool/Framework
gizzard,isA,Tool/Framework
vertebra,uses,erlang
apache c++ standard library,uses,c++
winmerge,isA,Tool/Framework
newsbeuter,uses,c++
sqream db,uses,haskell
π calculus,isA,Programming Concept
objectdb,uses,java
naviserver,uses,tcl
rdoc,isA,Tool/Framework
telehash,uses,python
windows live writer,uses,c++
mozilla prism,uses,c++
applied programming,isA,Programming Concept
macruby,uses,c
openlp,uses,python
metview,uses,python
grpc,uses,go
clearhealth,isA,Tool/Framework
das u boot,uses,c
alice,influences,programming paradigm
liquidfeedback,uses,lua
julia,isA,Programming Language
picoscope,uses,c++
javolution,isA,Tool/Framework
g95,uses,c
mpxplay,uses,c
gitter,isA,Tool/Framework
nightshade,isA,Tool/Framework
winfig,isA,Tool/Framework
turing,influences,object oriented programming
plex,influences,imperative
jruby,uses,java
freeipa,isA,Tool/Framework
apache commons beanutils,uses,java
dvdisaster,isA,Tool/Framework
secure copy protocol,isA,Tool/Framework
xoops,isA,Tool/Framework
ghost,isA,Tool/Framework
celestia,isA,Tool/Framework
hfst,uses,python
apache phoenix,uses,java
ats,influences,programming paradigm
windows live writer,uses,c sharp
workbench,uses,c
planta project,isA,Tool/Framework
red,influences,functional programming
consul,uses,go
vrpn,uses,c++
nnn,uses,c
kepler scientific workflow system,uses,java
planet,uses,python
jhipster,uses,javascript
ket,isA,Tool/Framework
qizx,uses,java
suanshu numerical library,isA,Tool/Framework
bugs,isA,Programming Concept
w3m,isA,Tool/Framework
mesquite,uses,java
mahara,isA,Tool/Framework
enyo,isA,Tool/Framework
jmodelica.org,uses,python
askbot,uses,python
tvpaint animation,uses,c++
data analytics acceleration library,uses,python
gnome,uses,javascript
apache openwebbeans,isA,Tool/Framework
wireshark,uses,c++
mediagoblin,uses,python
stellar,isA,Tool/Framework
gnome applications,uses,javascript
protocol buffers,uses,ruby
aiccu,uses,c
jamulus,isA,Tool/Framework
avisynth,isA,Tool/Framework
krusader,isA,Tool/Framework
kde connect,isA,Tool/Framework
apache couchdb,uses,c++
physics abstraction layer,uses,c
stapl,uses,c++
github,isA,Tool/Framework
gnu gnubik,isA,Tool/Framework
minigl,isA,Tool/Framework
scilab image processing,isA,Tool/Framework
project unreality,uses,c++
katex,uses,javascript
free pascal,isA,Tool/Framework
a+,isA,Programming Language
alfresco software,uses,java
weave,uses,c++
neuroph,isA,Tool/Framework
next.js,uses,javascript
excalibur: morgana's revenge,isA,Tool/Framework
cc65,isA,Tool/Framework
deployment,isA,Programming Concept
user mode linux,uses,c
apache james,uses,java
red,influences,imperative programming
proguard,uses,java
microsoft cognitive toolkit,isA,Tool/Framework
ladspa,uses,c
diskspd,isA,Tool/Framework
gdal,uses,c
pan,influences,declarative programming
kibana,isA,Tool/Framework
multiparadigm   macro,isA,Programming Concept
k desktop environment 3,isA,Tool/Framework
windows template library,uses,c++
openplag,uses,php
probabilistic soft logic,uses,java
udev,uses,c
librepilot,uses,c
jinja,uses,python
vraptor,uses,java
apache airavata,uses,c++
git annex,isA,Tool/Framework
fast artificial neural network,isA,Tool/Framework
pip,isA,Tool/Framework
virtualmin,uses,perl
jxl,isA,Tool/Framework
twine,isA,Tool/Framework
apache parquet,isA,Tool/Framework
gap,uses,c
shorewall,uses,perl
text template transformation toolkit,uses,c sharp
apache shale,uses,java
web application distribution infrastructure,isA,Tool/Framework
bombus,uses,java
openproj,uses,java
amosaic,uses,c
cool,influences,object oriented programming
commons daemon,uses,c
powerman,isA,Tool/Framework
epi info,isA,Tool/Framework
raptor,isA,Programming Language
rational software architect,isA,Tool/Framework
oz,influences,constraint programming
silk,uses,c
punchscan,isA,Tool/Framework
storm,isA,Tool/Framework
sharpdevelop,uses,c sharp
puremvc,uses,java
functional,isA,Programming Concept
compatible time sharing system,isA,Tool/Framework
apache phoenix,isA,Tool/Framework
gnome soundconverter,isA,Tool/Framework
libressl,uses,perl
id tech 6,uses,c++
gentoo,isA,Tool/Framework
apache harmony,uses,java
jsf,isA,Tool/Framework
freetype,uses,c
openesb,uses,java
gnu linear programming kit,uses,c
freetts,uses,java
opendronemap,uses,go
invenio,uses,javascript
computer vision annotation tool,uses,javascript
music on console,uses,c
jotterpad,isA,Tool/Framework
peerblock,uses,c++
feature selection toolbox,uses,c++
jedit,uses,java
exmaralda,uses,java
aikuma,uses,java
openbroadcaster,uses,python
slib,uses,scheme
minio,isA,Tool/Framework
bitcoin unlimited,isA,Tool/Framework
caisis,uses,c sharp
apache arrow,uses,c++
orx,uses,c++
wicd,uses,python
media player classic,uses,c++
apache flink,isA,Tool/Framework
flix,influences,functional programming
jam.py,uses,javascript
ext2fsd,uses,c
fluff busting purity,isA,Tool/Framework
ntop,isA,Tool/Framework
paraview,uses,c++
invenio,uses,python
simpleitk,uses,java
mecab,uses,python
vowpal wabbit,uses,c++
bitmessage,uses,python
nuxeo,isA,Tool/Framework
windows presentation foundation,uses,c sharp
windows terminal,isA,Tool/Framework
authentication,isA,Programming Concept
appfuse,isA,Tool/Framework
gnote,isA,Tool/Framework
elmer fem solver,uses,c
css,isA,Programming Language
vert.x,isA,Tool/Framework
ipe,uses,lua
review board,isA,Tool/Framework
neuron,isA,Tool/Framework
opencart,isA,Tool/Framework
ckan,uses,python
firefox lockwise,uses,kotlin
yaws,uses,erlang
babylon.js,uses,javascript
browserify,uses,javascript
ns,uses,c++
gulp.js,uses,javascript
buildamation,uses,c sharp
structuring,isA,Programming Concept
ren'py,uses,python
higan,isA,Tool/Framework
wps office,uses,delphi
twig,isA,Tool/Framework
cobra,influences,object oriented programming
hypertable,isA,Tool/Framework
jvx,isA,Tool/Framework
blend4web,uses,python
appjar,isA,Tool/Framework
irrlicht engine,isA,Tool/Framework
agilo for trac,isA,Tool/Framework
euclid,influences,functional programming
mixminion,uses,python
libsbml,uses,c
gplates,uses,c++
horovod,isA,Tool/Framework
opensearch,uses,java
libgcrypt,uses,c
elmer fem solver,uses,c++
laminas,isA,Tool/Framework
apache trafodion,uses,java
maple,isA,Tool/Framework
co2sys,uses,python
featool multiphysics,uses,matlab
ubuntu single sign on,uses,python
starling,isA,Tool/Framework
gnome shell,uses,javascript
vlc media player,isA,Tool/Framework
opera mini,uses,java
freemake video downloader,isA,Tool/Framework
majordomo,isA,Tool/Framework
netty,uses,java
claire,influences,functional
hike messenger,uses,python
gnome games collection,isA,Tool/Framework
lazy evaluation,isA,Programming Concept
groupserver,isA,Tool/Framework
translate toolkit,uses,python
orbx.js,uses,html5
gtkpod,uses,c
lightning,isA,Tool/Framework
software testing automation framework,isA,Tool/Framework
rapidsvn,uses,c++
rapidsvn,isA,Tool/Framework
suanshu numerical library,uses,java
gnu solfege,uses,python
mktemp,uses,c
vivaldi,isA,Tool/Framework
avogadro,uses,c++
boo,isA,Programming Language
virastyar,isA,Tool/Framework
turbogears,uses,python
caudium,isA,Tool/Framework
gromos,isA,Tool/Framework
lldb,uses,c++
qtractor,uses,c++
codename one,uses,kotlin
grip,isA,Tool/Framework
openjdk,uses,java
softwarezator,isA,Tool/Framework
jamroom,uses,php
scidavis,uses,python
riak,uses,erlang
rel,uses,java
polymer,uses,javascript
emerald,isA,Programming Language
lotus 1 2 3,isA,Tool/Framework
